Entity,Year,"Expenditure per student as % of GDP (primary), 1974-2014 - World Bank","Teacher-pupil ratio (primary), 1970-2014 - World Bank","Pri - Government expenditure per student, primary (% of GDP per capita)","Sec - Government expenditure per student, secondary (% of GDP per capita)","Tert - Government expenditure per student, tertiary (% of GDP per capita)",Total Government Expenditure on Education,Share of Education in Government Expenditure,Expenditure on primary as % of government expenditure on education
Mali,1990,,44.89851,,,,,,
Mali,1991,,48.47155,,,,,,
Mali,1992,,54.07962,,,,,,
Mali,1993,,56.92691,,,,,,
Mali,1994,,66.61294,,,,,,
Mali,1995,,74.02333,,,,,,
Mali,1996,,78.36235,,,,,,
Mali,1997,,80.44332,,,,,,
Mali,1998,14.9955,79.50557,14.9955,61.07476,305.78839,2.97969,,44.71073
Mali,1999,13.89282,62.07904,13.89282,54.33541,233.60014,2.98639,,44.71151
Mali,2000,,65.30321,,,,3.62371,15.32381,
Mali,2001,,63.37756,,,,3.50314,14.49319,
Mali,2002,,56.41051,,,,3.3701,14.52521,
Mali,2003,,57.34473,,,,4.10313,18.28376,
Mali,2004,,52.24187,,,,4.31077,17.73635,
Mali,2005,,54.38829,,,,4.14605,16.2803,
Mali,2006,,52.76025,,,,,,
Mali,2007,,51.66885,,,,,,
Mali,2008,10.73484,51.43719,10.73484,35.65522,118.71043,3.81687,18.03169,39.02518
Mali,2009,13.62216,50.14558,13.62216,34.11403,123.07333,4.39837,16.95944,43.99744
Mali,2010,6.63828,50.39826,6.63828,37.58686,135.40372,3.7898,16.50394,25.28056
Mali,2011,11.99989,48.47335,11.99989,30.51161,175.04419,4.57597,18.25828,38.46856
Mali,2012,11.27204,,11.27204,,130.04338,4.18676,22.40338,38.31502
Mali,2013,,41.29582,,,,3.91349,16.62345,39.45815
Mali,2014,,,,,,4.33446,18.22425,43.18799
Maldives,1998,,26.20998,,,,,,
Maldives,1999,,24.27073,,,,,,
Maldives,2000,,22.65003,,,,,,
Maldives,2001,,22.52108,,,,,,
Maldives,2002,,20.00645,,,,5.7039,21.2399,
Maldives,2003,13.87381,18.15834,13.87381,,,5.36855,20.3462,54.12831
Maldives,2004,13.29918,22.72075,13.29918,,,4.75694,19.47924,54.12893
Maldives,2005,16.3675,20.08085,16.3675,,,5.21198,13.01498,54.12952
Maldives,2006,15.62612,16.41787,15.62612,,0,4.96182,13.34758,50.34166
Maldives,2007,,14.51632,,,,4.72755,12.74641,
Maldives,2008,18.01857,13.2588,18.01857,,0,4.79509,12.61971,50.35274
Maldives,2009,,12.67736,,,,7.0041,17.5128,
Maldives,2010,,11.70072,,,,,,
Maldives,2011,,12.27511,,,,5.96772,17.67886,
Maldives,2012,,11.4094,,,,5.16456,15.29215,
Malta,1971,,25.50733,,,,,,
Malta,1972,,25.09853,,,,,,
Malta,1973,,24.159,,,,,,
Malta,1974,,18.95751,,,,,,
Malta,1976,,20.99507,,,,,,
Malta,1977,,20.18509,,,,,,
Malta,1980,,20.68069,,,,,,
Malta,1981,,21.4974,,,,,,
Malta,1982,,20.89861,,,,,,
Malta,1983,,20.70324,,,,,,
Malta,1984,,24.4335,,,,,,
Malta,1985,,23.25082,,,,,,
Malta,1986,,23.62451,,,,,,
Malta,1987,,23.88034,,,,,,
Malta,1988,,23.25954,,,,,,
Malta,1989,,21.78292,,,,,,
Malta,1990,,23.12055,,,,,,
Malta,1991,,22.96142,,,,,,
Malta,1992,,23.53104,,,,,,
Malta,1993,,22.83655,,,,,,
Malta,1994,,22.39772,,,,,,
Malta,1995,,21.97555,,,,,,
Malta,1996,,21.80037,,,,,,
Malta,1997,,21.11881,,,,,,
Malta,1998,11.12098,20.85216,11.12098,19.97204,42.46996,4.40561,,23.57741
Malta,1999,,19.62563,,,,,,
Malta,2000,,19.14022,,,,,,
Malta,2001,,18.99717,,,,,,
Malta,2002,13.05718,19.06585,13.05718,22.23444,48.40523,4.31127,9.53534,25.02397
Malta,2003,,18.17192,,,,,,
Malta,2004,13.05996,18.78114,13.05996,18.52793,26.92821,4.79185,10.56516,21.09898
Malta,2005,,18.40547,,,,,,
Malta,2006,,17.95282,,,,,,
Malta,2007,20.11274,16.85152,20.11274,29.36808,39.55233,6.31293,14.53679,21.78029
Malta,2008,20.6636,17.52094,20.6636,33.07046,44.70736,5.8462,13.09073,23.11467
Malta,2009,20.00539,,20.00539,,47.40357,5.44377,12.34974,21.98299
Malta,2010,24.82125,14.29348,24.82125,35.23689,60.29184,6.91128,15.73082,21.64769
Malta,2011,20.36213,12.61131,20.36213,66.43361,40.11354,7.96375,18.8981,14.78764
Malta,2012,27.34301,11.45141,27.34301,41.56079,51.51801,6.75966,15.25658,22.72691
Mauritania,1971,,24.00075,,,,,,
Mauritania,1972,,22.03659,,,,,,
Mauritania,1975,,33.12574,,,,,,
Mauritania,1976,,35.06949,,,,,,
Mauritania,1977,,38.73561,,,,,,
Mauritania,1978,,41.33371,,,,,,
Mauritania,1979,,44.37695,,,,,,
Mauritania,1980,,45.65737,,,,,,
Mauritania,1981,,41.47045,,,,,,
Mauritania,1982,,43.66253,,,,,,
Mauritania,1983,,44.7272,,,,,,
Mauritania,1984,,45.39254,,,,,,
Mauritania,1985,,46.33528,,,,,,
Mauritania,1986,,50.58205,,,,,,
Mauritania,1987,,49.81972,,,,,,
Mauritania,1988,,49.69709,,,,,,
Mauritania,1989,,48.80148,,,,,,
Mauritania,1990,,44.35688,,,,,,
Mauritania,1991,,44.70168,,,,,,
Mauritania,1992,,46.68977,,,,,,
Mauritania,1993,,51.27643,,,,,,
Mauritania,1994,,52.93385,,,,,,
Mauritania,1995,,51.52623,,,,,,
Mauritania,1996,,51.23608,,,,,,
Mauritania,1997,,50.22827,,,,2.34373,,
Mauritania,1998,,46.74391,,,,,,
Mauritania,1999,11.83835,47.00272,11.83835,38.32963,103.69099,2.43289,,54.48709
Mauritania,2000,,44.98951,,,,,,
Mauritania,2001,,41.76436,,,,2.8395,,
Mauritania,2002,,39.1186,,,,3.05538,,
Mauritania,2003,,41.05778,,,,3.10349,,
Mauritania,2004,,40.76051,,,,2.51687,8.17586,
Mauritania,2005,10.2375,40.32497,10.2375,25.6913,,,,
Mauritania,2006,,41.41219,,,,2.52458,10.31029,
Mauritania,2007,,42.51481,,,,,,
Mauritania,2008,12.30508,37.22792,12.30508,35.98844,190.41463,3.55225,13.88017,42.63684
Mauritania,2009,,39.0677,,,,,,
Mauritania,2010,14.31637,37.15186,14.31637,33.68848,206.85103,3.60428,16.03502,47.54608
Mauritania,2011,11.87128,39.29443,11.87128,23.94917,112.11273,3.07791,13.68266,45.07309
Mauritania,2012,11.88887,40.12932,11.88887,26.32682,95.32024,2.99699,10.01775,47.26514
Mauritania,2013,11.77437,35.37825,11.77437,21.12409,93.29833,3.27544,11.40537,43.20938
Mauritius,1970,,31.79074,,,,,,
Mauritius,1971,,31.63676,,,,,,
Mauritius,1972,,31.42649,,,,,,
Mauritius,1973,,29.33498,,,,,,
Mauritius,1974,,27.37374,,,,,,
Mauritius,1975,,26.00121,,,,,,
Mauritius,1976,,24.67938,,,,,,
Mauritius,1977,,23.14471,,,,,,
Mauritius,1978,,21.7755,,,,,,
Mauritius,1979,,19.82412,,,,,,
Mauritius,1980,,20.18467,,,,,,
Mauritius,1981,,20.40705,,,,,,
Mauritius,1982,,20.68609,,,,,,
Mauritius,1983,,21.11838,,,,,,
Mauritius,1984,,20.94215,,,,,,
Mauritius,1985,,21.81612,,,,,,
Mauritius,1986,,22.71182,,,,,,
Mauritius,1987,,22.16021,,,,,,
Mauritius,1988,,21.88242,,,,,,
Mauritius,1989,,21.8104,,,,,,
Mauritius,1990,,21.12971,,,,,,
Mauritius,1991,,21.233,,,,,,
Mauritius,1992,,20.68527,,,,,,
Mauritius,1993,,21.16726,,,,,,
Mauritius,1994,,22.46343,,,,,,
Mauritius,1995,,23.9235,,,,,,
Mauritius,1996,,23.89051,,,,,,
Mauritius,1997,,24.44404,,,,,,
Mauritius,1998,,25.76604,,,,,,
Mauritius,1999,,26.13844,,,,3.93976,16.76763,
Mauritius,2000,,26.11761,,,,3.81526,14.31736,
Mauritius,2001,9.30786,24.9275,9.30786,14.18997,25.42477,3.16975,11.97105,33.17422
Mauritius,2002,8.58437,25.19635,8.58437,12.76195,34.34989,3.11292,11.51012,30.528
Mauritius,2003,13.08785,23.06335,13.08785,18.18027,47.10911,4.48438,15.91087,31.40319
Mauritius,2004,12.86991,21.98676,12.86991,17.81332,43.04587,4.472,16.21239,29.93843
Mauritius,2005,11.27861,22.3399,11.27861,17.51064,28.37778,4.20155,15.82166,27.16528
Mauritius,2006,10.13933,21.68399,10.13933,16.7646,21.79984,3.81811,14.13833,26.24491
Mauritius,2007,,21.50505,,,,3.32607,12.74995,
Mauritius,2008,9.47486,21.66005,9.47486,14.94547,15.85047,3.20384,11.95525,28.39471
Mauritius,2009,8.81403,21.6212,8.81403,14.63312,16.11763,3.15771,11.64793,26.45663
Mauritius,2010,10.49518,21.46053,10.49518,18.94892,12.80614,3.65578,14.57315,26.96169
Mauritius,2011,9.97514,20.35924,9.97514,16.40381,9.47345,3.41084,13.84617,27.10349
Mauritius,2012,10.17625,20.93864,10.17625,18.51183,8.55647,3.48589,14.96062,26.41398
Mauritius,2013,11.65268,19.79263,11.65268,,8.91962,3.6769,14.78901,27.47102
Mauritius,2014,,,,,,4.98984,20.9054,22.6824
Marshall Islands,1999,,14.92545,,,,14.53904,28.54381,
Marshall Islands,2002,23.48189,16.9381,23.48189,27.69191,73.63202,8.66987,14.8142,45.47052
Marshall Islands,2003,,,,,,12.24,22.50875,
Moldova,1981,,28.81719,,,,,,
Moldova,1986,,26.10579,,,,,,
Moldova,1989,,24.62188,,,,,,
Moldova,1990,,23.6807,,,,,,
Moldova,1991,,23.16132,,,,,,
Moldova,1992,,22.87984,,,,,,
Moldova,1993,,23.13682,,,,,,
Moldova,1994,,23.23862,,,,,,
Moldova,1995,,24.21648,,,,,,
Moldova,1996,,22.52481,,,,9.8966,,
Moldova,1997,,22.75129,,,,,,
Moldova,1999,,21.19649,,,,4.66255,13.87681,
Moldova,2000,,20.8769,,,,4.48642,12.99873,
Moldova,2001,,20.21471,,,,4.84691,16.47752,
Moldova,2002,,19.26334,,,,5.49791,18.08781,
Moldova,2003,,19.17128,,,,5.4249,16.28233,
Moldova,2004,,18.95654,,,,6.77109,19.55373,
Moldova,2005,,17.95097,,,,7.16273,19.35065,
Moldova,2006,,17.04615,,,36.31218,7.49893,18.67197,
Moldova,2007,31.61991,16.25435,31.61991,38.35193,38.98779,8.29343,19.48785,17.11075
Moldova,2008,33.63929,15.86201,33.63929,31.61281,38.18395,8.23733,19.82275,17.35672
Moldova,2009,41.71911,15.74791,41.71911,39.37079,45.30878,9.50976,21.01412,17.88562
Moldova,2010,41.41951,15.41452,41.41951,39.35366,44.82439,9.11211,22.3361,18.01822
Moldova,2011,41.52571,15.3188,41.52571,38.2897,42.93541,8.5597,21.9582,18.8651
Moldova,2012,39.31168,15.7877,39.31168,37.77349,41.82791,8.34896,20.82347,18.26737
Moldova,2013,,16.32995,,,,,,
Moldova,2014,,,,,,7.50124,18.83653,22.69672
Mexico,1971,,45.90793,,,,,,
Mexico,1972,,46.63227,,,,,,
Mexico,1974,,44.15724,,,,,,
Mexico,1975,,45.44791,,,,,,
Mexico,1976,,44.78182,,,,,,
Mexico,1977,,44.22086,,,,,,
Mexico,1978,,43.89227,,,,,,
Mexico,1981,,39.08709,,,,,,
Mexico,1982,,37.41357,,,,,,
Mexico,1983,,36.6442,,,,,,
Mexico,1984,,35.92316,,,,,,
Mexico,1985,,34.79416,,,,,,
Mexico,1986,,33.62718,,,,,,
Mexico,1987,,32.81685,,,,,,
Mexico,1988,,31.88843,,,,,,
Mexico,1989,,31.31406,,,,,,
Mexico,1990,,31.06703,,,,,,
Mexico,1991,,30.5361,,,,,,
Mexico,1992,,30.01775,,,,,,
Mexico,1993,,29.64061,,,,,,
Mexico,1994,,29.14454,,,,,,
Mexico,1995,,28.70808,,,,,,
Mexico,1996,,28.3372,,,,,,
Mexico,1997,,27.90964,,,,,,
Mexico,1998,8.58724,27.56511,8.58724,15.54329,41.5276,3.52947,15.78817,35.39793
Mexico,1999,10.28669,27.22577,10.28669,12.50635,42.08199,3.6621,16.34315,40.35094
Mexico,2000,11.73518,27.15793,11.73518,,,4.13411,19.77632,40.35094
Mexico,2001,12.4787,26.98308,12.4787,17.15293,33.03162,4.42832,20.84655,39.57124
Mexico,2002,13.06169,26.87027,13.06169,14.66796,45.22631,4.63847,20.97145,39.16489
Mexico,2003,14.81889,26.66029,14.81889,16.05474,42.24109,5.18674,22.44291,39.28331
Mexico,2004,14.20954,28.47157,14.20954,14.91022,39.319,4.80018,22.20036,40.00292
Mexico,2005,14.44772,28.3176,14.44772,15.56673,39.77677,4.90795,22.18896,39.0791
Mexico,2006,14.13925,28.00397,14.13925,14.55091,37.36668,4.74132,20.74933,38.82099
Mexico,2007,14.04366,27.99039,14.04366,14.24456,39.24988,4.73198,20.24585,38.24865
Mexico,2008,14.13852,28.02416,14.13852,14.01297,40.15557,4.85821,18.80036,37.20858
Mexico,2009,14.80303,28.11672,14.80303,16.01214,44.91445,5.21749,18.47241,36.21646
Mexico,2010,14.77504,28.14672,14.77504,15.85172,42.26784,5.19197,19.42911,35.98383
Mexico,2011,14.60201,28.11199,14.60201,15.91232,37.34413,5.1462,19.00752,35.50244
Mexico,2012,,28.01636,,,,,,
Micronesia,1971,,17.85478,,,,,,
Micronesia,1999,,,,,0,6.40977,8.78498,
Micronesia,2000,,,,,,6.70818,9.96512,
Morocco,1971,,34.28763,,,,,,
Morocco,1972,,35.31724,,,,,,
Morocco,1973,,35.00678,,,,,,
Morocco,1974,,35.59747,,,,,,
Morocco,1975,,36.74045,,,,,,
Morocco,1980,,37.74511,,,,,,
Morocco,1981,,38.17194,,,,,,
Morocco,1982,,36.2732,,,,,,
Morocco,1983,,36.09122,,,,,,
Morocco,1984,,34.4961,,,,,,
Morocco,1985,,27.49637,,,,,,
Morocco,1986,,27.84867,,,,,,
Morocco,1987,,27.02589,,,,,,
Morocco,1988,,25.98072,,,,,,
Morocco,1989,,25.00526,,,,,,
Morocco,1990,,24.9825,,,,,,
Morocco,1991,,27.09087,,,,,,
Morocco,1992,,27.08407,,,,,,
Morocco,1993,,27.6281,,,,,,
Morocco,1994,,28.05102,,,,,,
Morocco,1995,,28.25967,,,,,,
Morocco,1996,,28.24294,,,,,,
Morocco,1997,,27.62886,,,,,,
Morocco,1998,18.81083,27.70111,18.81083,45.23904,96.3278,5.34362,25.21153,40.49369
Morocco,1999,17.36086,28.14105,17.36086,45.4,96.85467,5.38568,25.76847,38.93294
Morocco,2000,18.05656,28.76272,18.05656,44.69595,111.72778,,,
Morocco,2001,16.79158,28.13457,16.79158,43.07104,94.76501,,,
Morocco,2002,16.98315,28.30725,16.98315,44.34436,88.74064,,,
Morocco,2003,16.4873,28.17638,16.4873,42.24142,79.41259,,,
Morocco,2004,16.56615,27.55149,16.56615,39.60705,74.76021,,,
Morocco,2005,20.16053,27.09953,20.16053,57.21586,81.90879,,,
Morocco,2006,17.19626,26.95752,17.19626,35.3731,74.45696,,,
Morocco,2007,14.36475,27.38468,14.36475,38.66139,,,,
Morocco,2008,16.01372,26.53204,16.01372,33.5879,70.72983,5.5602,17.47064,35.53307
Morocco,2009,16.73349,26.6096,16.73349,30.72887,82.31426,5.3758,17.29529,37.72544
Morocco,2010,17.99167,26.23715,17.99167,34.4679,,,,
Morocco,2011,18.04977,26.41532,18.04977,33.85842,,,,
Morocco,2012,18.99749,25.83553,18.99749,36.51839,,,,
Morocco,2013,19.68237,25.98351,19.68237,,,,,
Morocco,2014,,25.66659,,,,,,
Mongolia,1971,,30.41958,,,,,,
Mongolia,1972,,31.21418,,,,,,
Mongolia,1975,,30.88465,,,,,,
Mongolia,1980,,31.52744,,,,,,
Mongolia,1981,,32.29537,,,,,,
Mongolia,1983,,31.93617,,,,,,
Mongolia,1986,,30.23302,,,,,,
Mongolia,1987,,30.87017,,,,,,
Mongolia,1988,,30.70039,,,,,,
Mongolia,1989,,30.11647,,,,,,
Mongolia,1990,,29.8018,,,,,,
Mongolia,1991,,28.11374,,,,,,
Mongolia,1992,,24.81348,,,,,,
Mongolia,1993,,22.45483,,,,,,
Mongolia,1994,,22.56422,,,,,,
Mongolia,1995,,23.71569,,,,,,
Mongolia,1996,,24.83578,,,,,,
Mongolia,1997,,30.86767,,,,3.94897,12.80767,
Mongolia,1998,,31.67076,,,,5.49302,15.17901,
Mongolia,1999,,32.44852,,,,5.14566,15.25156,
Mongolia,2000,,32.58434,,,,5.55037,16.07477,
Mongolia,2001,,32.29349,,,,,,
Mongolia,2002,,31.78211,,,30.1692,7.21078,20.31151,
Mongolia,2003,,30.76911,,,,,,
Mongolia,2004,11.48283,32.8681,11.48283,10.63811,18.30441,4.32573,13.57351,25.06783
Mongolia,2005,,34.23344,,,,,,
Mongolia,2006,,33.01005,,,,,,
Mongolia,2007,13.58936,31.59826,13.58936,,,4.69013,13.28645,26.71402
Mongolia,2008,,31.14934,,,,,,
Mongolia,2009,14.90143,30.36106,14.90143,,,5.14485,14.51142,27.37934
Mongolia,2010,14.34377,30.23907,14.34377,17.82008,5.8901,4.6451,14.71111,26.89597
Mongolia,2011,18.58683,29.32321,18.58683,,3.3728,4.60903,12.15085,32.73583
Mongolia,2012,,28.77793,,,,,,
Mongolia,2013,,27.58707,,,,,,
Monaco,1972,,20.92958,,,,,,
Monaco,1995,,17.33962,,,,,,
Monaco,1996,,18.55882,,,,1.08224,,
Monaco,1997,,,,,,1.21242,6.40111,
Monaco,1998,3.28124,,3.28124,6.98138,,1.20883,6.48977,16.84608
Monaco,1999,3.23924,22.46667,3.23924,6.9177,,1.19528,5.0717,17.23434
Monaco,2000,3.15949,,3.15949,6.69369,,1.25536,6.3279,15.75302
Monaco,2001,,22.30337,,,,,,
Monaco,2004,3.4866,,3.4866,6.17598,,1.24386,5.92595,15.39129
Monaco,2009,3.95371,,3.95371,6.2365,,1.32877,6.59881,15.05183
Monaco,2010,4.07631,,4.07631,6.12245,,1.32022,6.36322,15.25156
Monaco,2011,4.0047,,4.0047,9.96824,,1.59142,8.07617,11.88624
Monaco,2012,,,,,,1.77513,8.87595,10.25539
Monaco,2013,,,,,,1.33332,7.05922,13.11917
Monaco,2014,,,,,,,5.00886,15.99401
Namibia,1992,,31.99844,,,,,,
Namibia,1995,,29.74089,,,,,,
Namibia,1996,,28.93164,,,,,,
Namibia,1997,,29.16406,,,,,,
Namibia,1998,,29.44575,,,,,,
Namibia,1999,19.76133,31.77475,19.76133,32.40457,140.26929,7.21755,23.04277,58.46612
Namibia,2000,19.91573,31.59195,19.91573,30.43837,,6.99139,21.92506,58.7878
Namibia,2001,19.80586,31.59703,19.80586,28.7602,,6.91282,22.77571,58.7878
Namibia,2002,19.73048,31.20918,19.73048,23.58169,84.80925,6.76239,21.83686,60.046
Namibia,2003,18.67751,31.63484,18.67751,22.37961,98.8786,6.11511,20.32821,63.13306
Namibia,2004,,33.09097,,,,,,
Namibia,2005,13.59854,30.82422,13.59854,,,,,
Namibia,2006,18.43151,31.44758,18.43151,18.9485,118.21643,6.03782,21.60299,60.87177
Namibia,2007,,29.94574,,,,,,
Namibia,2008,15.68202,29.40681,15.68202,15.9328,,6.48408,25.07235,47.60078
Namibia,2009,,30.10654,,,,,,
Namibia,2010,17.59934,29.77842,17.59934,,,8.3505,26.19325,40.01321
Mozambique,1971,,68.8241,,,,,,
Mozambique,1972,,60.01655,,,,,,
Mozambique,1973,,69.26267,,,,,,
Mozambique,1977,,85.1,,,,,,
Mozambique,1978,,84.43811,,,,,,
Mozambique,1979,,87.45904,,,,,,
Mozambique,1981,,81.45578,,,,,,
Mozambique,1982,,68.62109,,,,,,
Mozambique,1983,,55.97848,,,,,,
Mozambique,1984,,56.51358,,,,,,
Mozambique,1985,,61.52391,,,,,,
Mozambique,1986,,60.72856,,,,,,
Mozambique,1987,,61.65873,,,,,,
Mozambique,1988,,56.03312,,,,,,
Mozambique,1989,,57.56602,,,,,,
Mozambique,1990,,54.53836,,,,,,
Mozambique,1991,,54.74744,,,,,,
Mozambique,1992,,53.37172,,,,,,
Mozambique,1993,,54.80179,,,,,,
Mozambique,1994,,57.74632,,,,,,
Mozambique,1995,,57.59626,,,,,,
Mozambique,1998,,60.87914,,,,2.31234,12.05375,
Mozambique,1999,,61.4934,,,,3.65996,16.92332,
Mozambique,2000,,63.98903,,,,,,
Mozambique,2001,,65.94088,,,,,,
Mozambique,2002,,67.24468,,,,,,
Mozambique,2004,,65.23041,,,,4.45532,18.00154,
Mozambique,2005,,66.33962,,,,5.20143,22.71818,
Mozambique,2006,14.95996,67.26054,14.95996,85.97755,,5.00683,18.55004,57.6559
Mozambique,2007,,64.79571,,,,,,
Mozambique,2008,,63.99922,,,,,,
Mozambique,2009,,61.28936,,,,,,
Mozambique,2010,,58.48961,,,,,,
Mozambique,2011,,55.41963,,,,,,
Mozambique,2012,15.14762,54.84224,15.14762,63.20746,153.84247,6.21012,19.76724,51.92901
Mozambique,2013,15.29038,54.51697,15.29038,69.26281,183.42796,6.71555,19.03288,49.24664
Myanmar,1971,,46.62449,,,,,,
Myanmar,1972,,44.96556,,,,,,
Myanmar,1973,,46.39216,,,,,,
Myanmar,1976,,52.46334,,,,,,
Myanmar,1977,,53.12735,,,,,,
Myanmar,1978,,48.67302,,,,,,
Myanmar,1979,,47.7677,,,,,,
Myanmar,1980,,48.07555,,,,,,
Myanmar,1981,,51.6329,,,,,,
Myanmar,1982,,56.29524,,,,,,
Myanmar,1983,,54.80489,,,,,,
Myanmar,1984,,51.80687,,,,,,
Myanmar,1985,,52.67414,,,,,,
Myanmar,1986,,53.84669,,,,,,
Myanmar,1987,,58.13847,,,,,,
Myanmar,1988,,51.61944,,,,,,
Myanmar,1989,,54.11444,,,,,,
Myanmar,1990,,44.9457,,,,,,
Myanmar,1991,,48.30483,,,,,,
Myanmar,1992,,50.68784,,,,,,
Myanmar,1993,,49.87479,,,,,,
Myanmar,1994,,49.24641,,,,,,
Myanmar,1995,,46.1098,,,,,,
Myanmar,1999,,30.59713,,,,,,
Myanmar,2000,,32.76778,,,,,,
Myanmar,2001,,32.25738,,,,,,
Myanmar,2002,,32.56524,,,,,,
Myanmar,2003,,32.81404,,,,,,
Myanmar,2004,,31.99879,,,,,,
Myanmar,2005,,30.90499,,,,,,
Myanmar,2006,,29.90129,,,,,,
Myanmar,2007,,29.11336,,,,,,
Myanmar,2008,,28.81408,,,,,,
Myanmar,2009,,28.41903,,,,,,
Myanmar,2010,,28.2163,,,,,,
Netherlands,1971,,29.69713,,,,,,
Netherlands,1972,,29.20732,,,,,,
Netherlands,1973,,29.12487,,,,,,
Netherlands,1974,,28.53556,,,,,,
Netherlands,1975,,27.58275,,,,,,
Netherlands,1976,,27.58002,,,,,,
Netherlands,1977,,27.46849,,,,,,
Netherlands,1978,,26.70709,,,,,,
Netherlands,1979,,25.52793,,,,,,
Netherlands,1980,,24.32339,,,,,,
Netherlands,1981,,23.17405,,,,,,
Netherlands,1982,,22.72735,,,,,,
Netherlands,1983,,19.88139,,,,,,
Netherlands,1984,,19.89693,,,,,,
Netherlands,1985,,19.42453,,,,,,
Netherlands,1986,,16.71371,,,,,,
Netherlands,1987,,17.02445,,,,,,
Netherlands,1988,,17.03894,,,,,,
Netherlands,1989,,17.30071,,,,,,
Netherlands,1990,,17.36358,,,,,,
Netherlands,1991,,17.16896,,,,,,
Netherlands,1992,,16.48428,,,,,,
Netherlands,1993,,16.16989,,,,,,
Netherlands,1994,,18.35756,,,,,,
Netherlands,1996,,,,,,4.57432,,
Netherlands,1998,14.35908,,14.35908,20.27309,45.36988,4.61254,10.58261,24.85826
Netherlands,1999,14.17874,,14.17874,20.81013,44.37478,4.57832,10.48322,24.83668
Netherlands,2000,14.38617,,14.38617,21.22083,42.26205,4.6189,11.07332,25.00584
Netherlands,2001,15.43429,,15.43429,21.6368,40.62237,4.75615,11.01248,25.92757
Netherlands,2002,16.56954,,16.56954,22.14064,39.3921,4.87973,11.09102,27.0628
Netherlands,2003,17.59467,,17.59467,22.48805,41.21424,5.10994,11.40185,27.38878
Netherlands,2004,17.19997,,17.19997,23.54929,41.03263,5.15019,11.71956,26.31684
Netherlands,2005,17.22981,,17.22981,23.73928,40.26268,5.20605,12.1909,25.91688
Netherlands,2006,16.55176,,16.55176,23.46722,39.88588,5.14168,11.82707,25.15815
Netherlands,2007,15.79205,,15.79205,22.85807,37.59512,4.97065,11.62183,24.83534
Netherlands,2008,16.08222,,16.08222,23.3456,38.82412,5.11925,11.68874,24.55709
Netherlands,2009,17.50793,,17.50793,25.23567,40.28911,5.49481,11.40658,24.86559
Netherlands,2010,17.34238,,17.34238,25.46044,39.77892,5.5558,11.52436,24.31032
Netherlands,2011,16.92238,11.55832,16.92238,24.12106,34.36289,5.52617,11.75423,23.69466
Netherlands,2012,17.19481,11.50226,17.19481,24.15669,33.51124,5.51428,11.61935,23.76971
Netherlands,2013,,11.65611,,,,,,
Nepal,1970,,21.67139,,,,,,
Nepal,1972,,19.21478,,,,,,
Nepal,1973,,20.8203,,,,,,
Nepal,1974,,26.83813,,,,,,
Nepal,1975,,28.74452,,,,,,
Nepal,1976,,30.99085,,,,,,
Nepal,1977,,32.87237,,,,,,
Nepal,1978,,35.51412,,,,,,
Nepal,1979,,38.37667,,,,,,
Nepal,1980,,38.40719,,,,,,
Nepal,1981,,47.64196,,,,,,
Nepal,1982,,45.71431,,,,,,
Nepal,1983,,42.65393,,,,,,
Nepal,1984,,37.60126,,,,,,
Nepal,1985,,35.34697,,,,,,
Nepal,1986,,34.78435,,,,,,
Nepal,1987,,35.36696,,,,,,
Nepal,1988,,36.86349,,,,,,
Nepal,1989,,39.505,,,,,,
Nepal,1990,,39.1592,,,,,,
Nepal,1991,,38.7177,,,,,,
Nepal,1992,,38.93249,,,,,,
Nepal,1993,,38.84513,,,,,,
Nepal,1994,,39.13978,,,,,,
Nepal,1995,,39.48273,,,,,,
Nepal,1996,,38.57333,,,,,,
Nepal,1997,,37.83736,,,,,,
Nepal,1998,,,,,,2.89288,,51.20334
Nepal,1999,8.6364,39.04814,8.6364,12.49362,,2.89331,,48.29229
Nepal,2000,9.82682,38.03822,9.82682,10.99443,134.59982,2.97515,19.11359,55.02941
Nepal,2001,13.1371,37.01662,13.1371,13.07048,99.39199,3.70838,21.61894,55.3618
Nepal,2002,11.45984,39.86818,11.45984,10.18269,75.23267,3.15283,20.42635,59.21355
Nepal,2003,10.78983,35.65923,10.78983,9.09104,61.83046,3.11435,21.30218,56.471
Nepal,2004,,35.82852,,,,3.17194,21.60618,
Nepal,2005,,39.71153,,,,3.36464,22.27689,
Nepal,2006,,,,,,3.60536,25.48504,
Nepal,2007,,40.01754,,,,3.51721,21.12867,
Nepal,2008,13.93978,37.81655,13.93978,10.35059,46.63086,3.80517,22.11482,62.3792
Nepal,2009,16.12062,33.30905,16.12062,12.16796,50.71121,4.66376,19.84753,62.97432
Nepal,2010,,31.91867,,,35.39292,4.71699,20.81352,
Nepal,2011,,29.61413,,,,,,
Nepal,2012,,27.5331,,,,,,
Nepal,2013,,25.63485,,,,4.08747,21.39802,
Nepal,2014,,23.93286,,,,4.72197,22.09018,50.5744
New Caledonia,1970,,23.01277,,,,,,
New Caledonia,1971,,21.20515,,,,,,
New Caledonia,1972,,22.56442,,,,,,
New Caledonia,1973,,21.68308,,,,,,
New Caledonia,1974,,21.62228,,,,,,
New Caledonia,1975,,20.26239,,,,,,
New Caledonia,1976,,20.26196,,,,,,
New Caledonia,1977,,20.26324,,,,,,
New Caledonia,1978,,20.26021,,,,,,
