Entity,Year,Fruit consumption per capita- FAOstat
North Korea,2003,54.77
North Korea,2004,59.19
North Korea,2005,54.39
North Korea,2006,53.99
North Korea,2007,52.34
North Korea,2008,53.66
North Korea,2009,56.8
North Korea,2010,57.59
North Korea,2011,57.27
North Korea,2012,58.11
North Korea,2013,57.41
Panama,1961,100.73
Panama,1962,100.36
Panama,1963,101.18
Panama,1964,102.56
Panama,1965,102.63
Panama,1966,103.61
Panama,1967,110.18
Panama,1968,117.48
Panama,1969,117.93
Panama,1970,116.21
Panama,1971,115.66
Panama,1972,114.3
Panama,1973,111
Panama,1974,115.8
Panama,1975,111.8
Panama,1976,109.35
Panama,1977,106.4
Panama,1978,101.11
Panama,1979,102.91
Panama,1980,70.81
Panama,1981,65.34
Panama,1982,67.59
Panama,1983,67.53
Panama,1984,73.96
Panama,1985,75.43
Panama,1986,66.34
Panama,1987,97.31
Panama,1988,92.41
Panama,1989,96.74
Panama,1990,89.05
Panama,1991,67.09
Panama,1992,75.57
Panama,1993,69.78
Panama,1994,70.89
Panama,1995,79.11
Panama,1996,82.81
Panama,1997,70.94
Panama,1998,68.4
Panama,1999,75.51
Panama,2000,85.16
Panama,2001,74.18
Panama,2002,81.8
Panama,2003,81.37
Panama,2004,88.81
Panama,2005,80.85
Panama,2006,81.69
Panama,2007,90.93
Panama,2008,87.98
Panama,2009,85.93
Panama,2010,87.14
Panama,2011,80.08
Panama,2012,91.22
Panama,2013,89.46
Pakistan,1961,21.81
Pakistan,1962,24.38
Pakistan,1963,23.17
Pakistan,1964,25.68
Pakistan,1965,28.24
Pakistan,1966,26.99
Pakistan,1967,31.28
Pakistan,1968,30.05
Pakistan,1969,25.43
Pakistan,1970,26.52
Pakistan,1971,26.4
Pakistan,1972,28.65
Pakistan,1973,28.27
Pakistan,1974,28.98
Pakistan,1975,29.24
Pakistan,1976,28.41
Pakistan,1977,26.92
Pakistan,1978,28.87
Pakistan,1979,28.65
Pakistan,1980,29.37
Pakistan,1981,33.26
Pakistan,1982,34.84
Pakistan,1983,34.59
Pakistan,1984,35.17
Pakistan,1985,35.32
Pakistan,1986,35.91
Pakistan,1987,33.68
Pakistan,1988,33.65
Pakistan,1989,33.43
Pakistan,1990,33.34
Pakistan,1991,32.13
Pakistan,1992,32.25
Pakistan,1993,36.8
Pakistan,1994,38.55
Pakistan,1995,38.76
Pakistan,1996,38.47
Pakistan,1997,37.45
Pakistan,1998,36.88
Pakistan,1999,34.09
Pakistan,2000,33.84
Pakistan,2001,32.8
Pakistan,2002,31.24
Pakistan,2003,31.27
Pakistan,2004,32.75
Pakistan,2005,37.78
Pakistan,2006,36.61
Pakistan,2007,32.74
Pakistan,2008,36.44
Pakistan,2009,32.98
Pakistan,2010,32.55
Pakistan,2011,31.23
Pakistan,2012,30
Pakistan,2013,29.35
Oman,1990,107.55
Oman,1991,122.9
Oman,1992,130.45
Oman,1993,133.59
Oman,1994,120.57
Oman,1995,120.14
Oman,1996,123.24
Oman,1997,112.78
Oman,1998,132.47
Oman,1999,144.54
Oman,2000,149.55
Oman,2001,159.8
Oman,2002,174.82
Oman,2003,172.75
Oman,2004,183.12
Oman,2005,191.72
Oman,2006,202.03
Oman,2007,212.25
Oman,2008,214.15
Oman,2009,252.46
Oman,2010,263.95
Oman,2011,250.05
Oman,2012,270.29
Oman,2013,229.22
Philippines,1961,99.06
Philippines,1962,95.83
Philippines,1963,94.01
Philippines,1964,90.49
Philippines,1965,90.16
Philippines,1966,88.77
Philippines,1967,86.59
Philippines,1968,82.22
Philippines,1969,80.69
Philippines,1970,80.31
Philippines,1971,79.48
Philippines,1972,70.67
Philippines,1973,63.79
Philippines,1974,67.58
Philippines,1975,74.16
Philippines,1976,80.57
Philippines,1977,87.58
Philippines,1978,100.6
Philippines,1979,104.92
Philippines,1980,116.45
Philippines,1981,112.85
Philippines,1982,114.41
Philippines,1983,112.84
Philippines,1984,111.14
Philippines,1985,107.43
Philippines,1986,113.5
Philippines,1987,112.26
Philippines,1988,107.49
Philippines,1989,100.54
Philippines,1990,114.32
Philippines,1991,104.56
Philippines,1992,111.7
Philippines,1993,103.8
Philippines,1994,104.67
Philippines,1995,101.43
Philippines,1996,115.87
Philippines,1997,103.74
Philippines,1998,95.2
Philippines,1999,99.02
Philippines,2000,91.05
Philippines,2001,86.41
Philippines,2002,96.84
Philippines,2003,95.26
Philippines,2004,95.46
Philippines,2005,98.82
Philippines,2006,90.51
Philippines,2007,101.19
Philippines,2008,108.26
Philippines,2009,114.08
Philippines,2010,115.75
Philippines,2011,115.66
Philippines,2012,110.46
Philippines,2013,105.7
Peru,1961,72.6
Peru,1962,82.98
Peru,1963,81.79
Peru,1964,78.78
Peru,1965,87.34
Peru,1966,107.48
Peru,1967,108.34
Peru,1968,104.59
Peru,1969,116.1
Peru,1970,116.34
Peru,1971,114.09
Peru,1972,99.05
Peru,1973,96.53
Peru,1974,95.84
Peru,1975,87.39
Peru,1976,85.41
Peru,1977,85.05
Peru,1978,80.12
Peru,1979,76.11
Peru,1980,50.49
Peru,1981,50.11
Peru,1982,49.89
Peru,1983,44.09
Peru,1984,49.02
Peru,1985,49.46
Peru,1986,50.81
Peru,1987,53.45
Peru,1988,56.26
Peru,1989,56.13
Peru,1990,48.05
Peru,1991,52.06
Peru,1992,46.33
Peru,1993,49.13
Peru,1994,57.88
Peru,1995,68.44
Peru,1996,74.78
Peru,1997,79.27
Peru,1998,77.42
Peru,1999,81.5
Peru,2000,83.55
Peru,2001,85.57
Peru,2002,85.8
Peru,2003,89.37
Peru,2004,89.92
Peru,2005,89.44
Peru,2006,92.17
Peru,2007,93.05
Peru,2008,100.1
Peru,2009,99.63
Peru,2010,107.58
Peru,2011,109.06
Peru,2012,109.65
Peru,2013,118.21
Paraguay,1961,154.13
Paraguay,1962,167.7
Paraguay,1963,185.36
Paraguay,1964,182.89
Paraguay,1965,196.35
Paraguay,1966,184.57
Paraguay,1967,185.16
Paraguay,1968,185.11
Paraguay,1969,186.4
Paraguay,1970,189.76
Paraguay,1971,189.87
Paraguay,1972,180
Paraguay,1973,187.93
Paraguay,1974,179.3
Paraguay,1975,165.24
Paraguay,1976,182.69
Paraguay,1977,183.4
Paraguay,1978,177.01
Paraguay,1979,163.1
Paraguay,1980,154.87
Paraguay,1981,154.98
Paraguay,1982,150.52
Paraguay,1983,141.21
Paraguay,1984,145.79
Paraguay,1985,148.49
Paraguay,1986,139.85
Paraguay,1987,129.64
Paraguay,1988,104.51
Paraguay,1989,105.11
Paraguay,1990,104.11
Paraguay,1991,107.35
Paraguay,1992,106.19
Paraguay,1993,105.95
Paraguay,1994,98.38
Paraguay,1995,90.63
Paraguay,1996,85.44
Paraguay,1997,87.02
Paraguay,1998,86.99
Paraguay,1999,92.08
Paraguay,2000,84.14
Paraguay,2001,81.88
Paraguay,2002,83.84
Paraguay,2003,91.5
Paraguay,2004,86.21
Paraguay,2005,88.11
Paraguay,2006,84.8
Paraguay,2007,80.22
Paraguay,2008,73.68
Paraguay,2009,74.99
Paraguay,2010,77.87
Paraguay,2011,71.53
Paraguay,2012,74.99
Paraguay,2013,73.04
Poland,1961,18.2
Poland,1962,19.08
Poland,1963,18.16
Poland,1964,24.2
Poland,1965,23.29
Poland,1966,31.8
Poland,1967,30.44
Poland,1968,31.6
Poland,1969,28.59
Poland,1970,29.91
Poland,1971,28.58
Poland,1972,28.35
Poland,1973,29.78
Poland,1974,30
Poland,1975,30.96
Poland,1976,38.29
Poland,1977,44.58
Poland,1978,42.2
Poland,1979,42.18
Poland,1980,38.95
Poland,1981,32.75
Poland,1982,42.42
Poland,1983,37.8
Poland,1984,36.4
Poland,1985,28.61
Poland,1986,35.6
Poland,1987,18.68
Poland,1988,32.11
Poland,1989,31.52
Poland,1990,28.9
Poland,1991,38.8
Poland,1992,41.49
Poland,1993,45.93
Poland,1994,34.56
Poland,1995,41.69
Poland,1996,49.44
Poland,1997,44.68
Poland,1998,49.21
Poland,1999,50.5
Poland,2000,47.11
Poland,2001,53.95
Poland,2002,48.95
Poland,2003,48.8
Poland,2004,49.67
Poland,2005,51.17
Poland,2006,51.72
Poland,2007,45.25
Poland,2008,55.14
Poland,2009,54.68
Poland,2010,52.43
Poland,2011,53.86
Poland,2012,57.63
Poland,2013,60.17
Romania,1961,34.97
Romania,1962,22.71
Romania,1963,33.94
Romania,1964,18.62
Romania,1965,37.32
Romania,1966,49.02
Romania,1967,37.84
Romania,1968,33.19
Romania,1969,47.72
Romania,1970,27.81
Romania,1971,27.95
Romania,1972,32.2
Romania,1973,33.68
Romania,1974,29.48
Romania,1975,28.27
Romania,1976,41.42
Romania,1977,36.78
Romania,1978,37.06
Romania,1979,46.66
Romania,1980,38.79
Romania,1981,38.06
Romania,1982,62.51
Romania,1983,60.29
Romania,1984,63.68
Romania,1985,58.88
Romania,1986,51.98
Romania,1987,46.28
Romania,1988,46.85
Romania,1989,48.21
Romania,1990,57.97
Romania,1991,50.09
Romania,1992,45.72
Romania,1993,64.75
Romania,1994,51.64
Romania,1995,48.31
Romania,1996,57.16
Romania,1997,47.19
Romania,1998,45.89
Romania,1999,43.79
Romania,2000,51.53
Romania,2001,52.11
Romania,2002,49.58
Romania,2003,68.47
Romania,2004,69.97
Romania,2005,74.36
Romania,2006,68.49
Romania,2007,58.49
Romania,2008,57.43
Romania,2009,64.51
Romania,2010,69.59
Romania,2011,73.39
Romania,2012,71.22
Romania,2013,76.17
Portugal,1961,78.85
Portugal,1962,73.65
Portugal,1963,78.71
Portugal,1964,83.69
Portugal,1965,86.07
Portugal,1966,64.3
Portugal,1967,70.16
Portugal,1968,57.53
Portugal,1969,60.68
Portugal,1970,71.39
Portugal,1971,74.39
Portugal,1972,74.83
Portugal,1973,69.38
Portugal,1974,71.56
Portugal,1975,71.12
Portugal,1976,65.3
Portugal,1977,47.83
Portugal,1978,45.38
Portugal,1979,47.65
Portugal,1980,50.61
Portugal,1981,45.26
Portugal,1982,53.41
Portugal,1983,52.94
Portugal,1984,47.74
Portugal,1985,51.3
Portugal,1986,67.62
Portugal,1987,88.46
Portugal,1988,76.66
Portugal,1989,90.93
Portugal,1990,100.46
Portugal,1991,94.65
Portugal,1992,102.49
Portugal,1993,104.59
Portugal,1994,100.93
Portugal,1995,118.72
Portugal,1996,106.07
Portugal,1997,107.91
Portugal,1998,111.42
Portugal,1999,124.1
Portugal,2000,117.15
Portugal,2001,114.48
Portugal,2002,115.57
Portugal,2003,107.54
Portugal,2004,127.19
Portugal,2005,113.57
Portugal,2006,118.59
Portugal,2007,115.59
Portugal,2008,115.03
Portugal,2009,117.83
Portugal,2010,107.1
Portugal,2011,110.95
Portugal,2012,106.66
Portugal,2013,125.25
Russia,1992,39.93
Russia,1993,35.41
Russia,1994,35.24
Russia,1995,33.37
Russia,1996,35.41
Russia,1997,36.13
Russia,1998,33.66
Russia,1999,28.86
Russia,2000,36.34
Russia,2001,39.07
Russia,2002,45.35
Russia,2003,47.21
Russia,2004,53.37
Russia,2005,59.87
Russia,2006,64.84
Russia,2007,69.86
Russia,2008,66.57
Russia,2009,62.1
Russia,2010,66.11
Russia,2011,68.36
Russia,2012,68.72
Russia,2013,71.65
Rwanda,1961,330.07
Rwanda,1962,437.3
Rwanda,1963,300.37
Rwanda,1964,356.32
Rwanda,1965,373.05
Rwanda,1966,364.93
Rwanda,1967,457.8
Rwanda,1968,459.52
Rwanda,1969,451.71
Rwanda,1970,441.74
Rwanda,1971,436.11
Rwanda,1972,424.45
Rwanda,1973,433.63
Rwanda,1974,394.03
Rwanda,1975,402.2
Rwanda,1976,408.92
Rwanda,1977,412.47
Rwanda,1978,406.67
Rwanda,1979,411.72
Rwanda,1980,406.11
Rwanda,1981,417.33
Rwanda,1982,439.8
Rwanda,1983,424.1
Rwanda,1984,379.43
Rwanda,1985,403.02
Rwanda,1986,361.5
Rwanda,1987,347.22
Rwanda,1988,347.93
Rwanda,1989,425.23
Rwanda,1990,364.65
Rwanda,1991,337.09
Rwanda,1992,337.38
Rwanda,1993,321.32
Rwanda,1994,296.17
Rwanda,1995,366.96
Rwanda,1996,368.67
Rwanda,1997,357.32
Rwanda,1998,377.81
Rwanda,1999,378.78
Rwanda,2000,274.08
Rwanda,2001,213.81
Rwanda,2002,311.05
Rwanda,2003,276.66
Rwanda,2004,281.1
Rwanda,2005,291.31
Rwanda,2006,292.14
Rwanda,2007,288.72
Rwanda,2008,273.61
Rwanda,2009,308.42
Rwanda,2010,285.22
Rwanda,2011,306.16
Rwanda,2012,314.53
Rwanda,2013,312.48
Saint Kitts and Nevis,1961,16.88
Saint Kitts and Nevis,1962,17.07
Saint Kitts and Nevis,1963,17.07
Saint Kitts and Nevis,1964,16.43
Saint Kitts and Nevis,1965,17.06
Saint Kitts and Nevis,1966,17.78
Saint Kitts and Nevis,1967,18.78
Saint Kitts and Nevis,1968,19.29
Saint Kitts and Nevis,1969,20.47
Saint Kitts and Nevis,1970,19.66
Saint Kitts and Nevis,1971,20.26
Saint Kitts and Nevis,1972,21.1
Saint Kitts and Nevis,1973,22.41
Saint Kitts and Nevis,1974,21.48
Saint Kitts and Nevis,1975,23.13
Saint Kitts and Nevis,1976,23.01
Saint Kitts and Nevis,1977,22.69
Saint Kitts and Nevis,1978,22.88
Saint Kitts and Nevis,1979,23.66
Saint Kitts and Nevis,1980,26.33
Saint Kitts and Nevis,1981,34.14
Saint Kitts and Nevis,1982,34.47
Saint Kitts and Nevis,1983,32.39
Saint Kitts and Nevis,1984,52.11
Saint Kitts and Nevis,1985,37.4
Saint Kitts and Nevis,1986,43.82
Saint Kitts and Nevis,1987,70.89
Saint Kitts and Nevis,1988,68.11
Saint Kitts and Nevis,1989,62.59
Saint Kitts and Nevis,1990,55.47
Saint Kitts and Nevis,1991,61.32
Saint Kitts and Nevis,1992,63.4
Saint Kitts and Nevis,1993,70.2
Saint Kitts and Nevis,1994,81.42
Saint Kitts and Nevis,1995,87.45
Saint Kitts and Nevis,1996,97.84
Saint Kitts and Nevis,1997,84.89
Saint Kitts and Nevis,1998,87.39
Saint Kitts and Nevis,1999,98.15
Saint Kitts and Nevis,2000,111.25
Saint Kitts and Nevis,2001,118.56
Saint Kitts and Nevis,2002,93.08
Saint Kitts and Nevis,2003,106.59
Saint Kitts and Nevis,2004,91.47
Saint Kitts and Nevis,2005,91.29
Saint Kitts and Nevis,2006,111.32
Saint Kitts and Nevis,2007,115.93
Saint Kitts and Nevis,2008,84.5
Saint Kitts and Nevis,2009,90.31
Saint Kitts and Nevis,2010,92.99
Saint Kitts and Nevis,2011,78.13
Saint Kitts and Nevis,2012,68.82
Saint Kitts and Nevis,2013,73.71
Saint Lucia,1961,235.78
Saint Lucia,1962,239.93
Saint Lucia,1963,230.89
Saint Lucia,1964,229.83
Saint Lucia,1965,229.99
Saint Lucia,1966,229.49
Saint Lucia,1967,232.5
Saint Lucia,1968,231.85
Saint Lucia,1969,231.36
Saint Lucia,1970,233.16
Saint Lucia,1971,231.13
Saint Lucia,1972,219.38
Saint Lucia,1973,208.13
Saint Lucia,1974,207.55
Saint Lucia,1975,202.64
Saint Lucia,1976,196.31
Saint Lucia,1977,198.97
Saint Lucia,1978,207.25
Saint Lucia,1979,207.83
Saint Lucia,1980,207.67
Saint Lucia,1981,206.58
Saint Lucia,1982,195.21
Saint Lucia,1983,194.38
Saint Lucia,1984,193.04
Saint Lucia,1985,192.12
Saint Lucia,1986,186.54
Saint Lucia,1987,201.24
Saint Lucia,1988,197.95
Saint Lucia,1989,191.81
Saint Lucia,1990,188.42
Saint Lucia,1991,200.76
Saint Lucia,1992,202.85
Saint Lucia,1993,200.71
Saint Lucia,1994,202.27
Saint Lucia,1995,204.2
Saint Lucia,1996,207
Saint Lucia,1997,228.94
Saint Lucia,1998,214.42
Saint Lucia,1999,170.35
Saint Lucia,2000,181.41
Saint Lucia,2001,159.08
Saint Lucia,2002,153.26
Saint Lucia,2003,160.96
Saint Lucia,2004,115.02
Saint Lucia,2005,121.41
Saint Lucia,2006,110.89
Saint Lucia,2007,113.7
Saint Lucia,2008,100.48
Saint Lucia,2009,101.68
Saint Lucia,2010,105.52
Saint Lucia,2011,94.32
Saint Lucia,2012,93.05
Saint Lucia,2013,87.87
Saint Vincent and the Grenadines,1961,51.69
Saint Vincent and the Grenadines,1962,53.58
Saint Vincent and the Grenadines,1963,55.4
Saint Vincent and the Grenadines,1964,55.91
Saint Vincent and the Grenadines,1965,57.91
Saint Vincent and the Grenadines,1966,57.81
Saint Vincent and the Grenadines,1967,57.87
Saint Vincent and the Grenadines,1968,59.61
Saint Vincent and the Grenadines,1969,60.73
Saint Vincent and the Grenadines,1970,62.3
Saint Vincent and the Grenadines,1971,62.8
Saint Vincent and the Grenadines,1972,63.11
Saint Vincent and the Grenadines,1973,65.2
Saint Vincent and the Grenadines,1974,65.87
Saint Vincent and the Grenadines,1975,65.73
Saint Vincent and the Grenadines,1976,65.19
Saint Vincent and the Grenadines,1977,70.85
Saint Vincent and the Grenadines,1978,73.55
Saint Vincent and the Grenadines,1979,68.91
Saint Vincent and the Grenadines,1980,72.33
Saint Vincent and the Grenadines,1981,76.35
Saint Vincent and the Grenadines,1982,69.9
Saint Vincent and the Grenadines,1983,70.67
Saint Vincent and the Grenadines,1984,68.55
Saint Vincent and the Grenadines,1985,64.33
Saint Vincent and the Grenadines,1986,68.86
Saint Vincent and the Grenadines,1987,72.43
Saint Vincent and the Grenadines,1988,69.17
Saint Vincent and the Grenadines,1989,71.8
Saint Vincent and the Grenadines,1990,73.2
Saint Vincent and the Grenadines,1991,68.91
Saint Vincent and the Grenadines,1992,73.43
Saint Vincent and the Grenadines,1993,73.01
Saint Vincent and the Grenadines,1994,63.43
Saint Vincent and the Grenadines,1995,77.54
Saint Vincent and the Grenadines,1996,67.61
Saint Vincent and the Grenadines,1997,68.89
Saint Vincent and the Grenadines,1998,66.84
Saint Vincent and the Grenadines,1999,69.74
Saint Vincent and the Grenadines,2000,80.3
Saint Vincent and the Grenadines,2001,87.94
Saint Vincent and the Grenadines,2002,135.43
Saint Vincent and the Grenadines,2003,137.12
Saint Vincent and the Grenadines,2004,141.01
Saint Vincent and the Grenadines,2005,184.23
Saint Vincent and the Grenadines,2006,184.98
Saint Vincent and the Grenadines,2007,186.09
Saint Vincent and the Grenadines,2008,197.18
Saint Vincent and the Grenadines,2009,186.63
Saint Vincent and the Grenadines,2010,181.61
Saint Vincent and the Grenadines,2011,182.47
Saint Vincent and the Grenadines,2012,181.78
Saint Vincent and the Grenadines,2013,183.42
Samoa,1961,197.4
Samoa,1962,184.17
Samoa,1963,187.41
Samoa,1964,192.97
Samoa,1965,197.55
Samoa,1966,213.49
Samoa,1967,239.26
Samoa,1968,241.15
Samoa,1969,229.8
Samoa,1970,239.76
Samoa,1971,240.29
Samoa,1972,253.95
Samoa,1973,262.72
Samoa,1974,263.76
Samoa,1975,269.26
Samoa,1976,270.28
Samoa,1977,259.17
Samoa,1978,257.09
Samoa,1979,251.63
Samoa,1980,241.33
Samoa,1981,250.84
Samoa,1982,229.09
Samoa,1983,218.74
Samoa,1984,217.9
Samoa,1985,214.56
Samoa,1986,212.97
Samoa,1987,210.55
Samoa,1988,203.26
Samoa,1989,152.84
Samoa,1990,149.98
Samoa,1991,130.64
Samoa,1992,102.74
Samoa,1993,105.53
Samoa,1994,111.9
Samoa,1995,135.46
Samoa,1996,152.86
Samoa,1997,163.02
Samoa,1998,170.32
Samoa,1999,170.47
Samoa,2000,169.11
Samoa,2001,178.1
Samoa,2002,187.36
Samoa,2003,167.19
Samoa,2004,176.49
Samoa,2005,172.99
Samoa,2006,187.13
Samoa,2007,186.85
Samoa,2008,193.65
Samoa,2009,196.98
Samoa,2010,195.04
Samoa,2011,183.44
Samoa,2012,197.49
Samoa,2013,201.25
Senegal,1961,9.65
Senegal,1962,10.21
Senegal,1963,10.18
Senegal,1964,10.09
Senegal,1965,9.91
Senegal,1966,10.8
Senegal,1967,9.67
Senegal,1968,9.61
Senegal,1969,11.21
Senegal,1970,10.76
Senegal,1971,10.66
Senegal,1972,9.96
Senegal,1973,11.62
Senegal,1974,10.64
Senegal,1975,12.4
Senegal,1976,13.03
Senegal,1977,13.08
Senegal,1978,12.9
Senegal,1979,13.27
Senegal,1980,12.35
Senegal,1981,12.19
Senegal,1982,13.04
Senegal,1983,12.61
Senegal,1984,11.86
Senegal,1985,12.21
Senegal,1986,12.72
Senegal,1987,13.42
Senegal,1988,14.22
Senegal,1989,14.59
Senegal,1990,12.84
Senegal,1991,11.94
Senegal,1992,11.9
Senegal,1993,13.89
Senegal,1994,14.03
Senegal,1995,13.54
Senegal,1996,13.95
Senegal,1997,13.51
Senegal,1998,13.78
Senegal,1999,13.31
Senegal,2000,12.98
Senegal,2001,14.96
Senegal,2002,14.48
Senegal,2003,16.27
Senegal,2004,12.99
Senegal,2005,13.9
Senegal,2006,15.57
Senegal,2007,16.49
Senegal,2008,16.99
Senegal,2009,17.3
Senegal,2010,15.81
Senegal,2011,18.06
Senegal,2012,21.77
Senegal,2013,21.65
Saudi Arabia,1961,49.68
Saudi Arabia,1962,50.58
Saudi Arabia,1963,49.48
Saudi Arabia,1964,51.47
Saudi Arabia,1965,52.03
Saudi Arabia,1966,53.92
Saudi Arabia,1967,53.91
Saudi Arabia,1968,56.32
Saudi Arabia,1969,59.29
Saudi Arabia,1970,60.92
Saudi Arabia,1971,60.33
Saudi Arabia,1972,54.82
Saudi Arabia,1973,73.58
Saudi Arabia,1974,78.74
Saudi Arabia,1975,78.99
Saudi Arabia,1976,79.79
Saudi Arabia,1977,112.99
Saudi Arabia,1978,126.89
Saudi Arabia,1979,133
Saudi Arabia,1980,120.1
Saudi Arabia,1981,118.87
Saudi Arabia,1982,118.8
Saudi Arabia,1983,129.25
Saudi Arabia,1984,121.06
Saudi Arabia,1985,93.38
Saudi Arabia,1986,82.96
Saudi Arabia,1987,85.09
Saudi Arabia,1988,105.75
Saudi Arabia,1989,98.94
Saudi Arabia,1990,93.35
Saudi Arabia,1991,91.56
Saudi Arabia,1992,89.13
Saudi Arabia,1993,92.62
Saudi Arabia,1994,94.41
Saudi Arabia,1995,95.68
Saudi Arabia,1996,89.13
Saudi Arabia,1997,91.46
Saudi Arabia,1998,98.38
Saudi Arabia,1999,93.8
Saudi Arabia,2000,93.55
Saudi Arabia,2001,94.88
Saudi Arabia,2002,97.34
Saudi Arabia,2003,100.62
Saudi Arabia,2004,95.97
Saudi Arabia,2005,103.08
Saudi Arabia,2006,96.94
Saudi Arabia,2007,93.3
Saudi Arabia,2008,82.53
Saudi Arabia,2009,73.51
Saudi Arabia,2010,80.71
Saudi Arabia,2011,86.39
Saudi Arabia,2012,92.09
Saudi Arabia,2013,91.52
Sao Tome and Principe,1961,70.25
Sao Tome and Principe,1962,71.38
Sao Tome and Principe,1963,53.55
Sao Tome and Principe,1964,80.81
Sao Tome and Principe,1965,52.02
Sao Tome and Principe,1966,40.43
Sao Tome and Principe,1967,44.71
Sao Tome and Principe,1968,43.49
Sao Tome and Principe,1969,37.52
Sao Tome and Principe,1970,33.56
Sao Tome and Principe,1971,36.56
Sao Tome and Principe,1972,35.12
Sao Tome and Principe,1973,19.47
Sao Tome and Principe,1974,23.64
Sao Tome and Principe,1975,36.66
Sao Tome and Principe,1976,37.59
Sao Tome and Principe,1977,37.24
Sao Tome and Principe,1978,37.5
Sao Tome and Principe,1979,37.26
Sao Tome and Principe,1980,38.37
Sao Tome and Principe,1981,39.9
Sao Tome and Principe,1982,40.91
Sao Tome and Principe,1983,45.8
Sao Tome and Principe,1984,58.74
Sao Tome and Principe,1985,58.81
Sao Tome and Principe,1986,71.75
Sao Tome and Principe,1987,83.31
Sao Tome and Principe,1988,54.24
Sao Tome and Principe,1989,65.58
Sao Tome and Principe,1990,67.57
Sao Tome and Principe,1991,88.3
Sao Tome and Principe,1992,100.99
Sao Tome and Principe,1993,106.8
Sao Tome and Principe,1994,110.79
Sao Tome and Principe,1995,100.97
Sao Tome and Principe,1996,100.8
Sao Tome and Principe,1997,162.08
Sao Tome and Principe,1998,161.32
Sao Tome and Principe,1999,162.76
Sao Tome and Principe,2000,164.15
Sao Tome and Principe,2001,168.37
Sao Tome and Principe,2002,176.53
Sao Tome and Principe,2003,159.34
Sao Tome and Principe,2004,155.85
Sao Tome and Principe,2005,169.29
Sao Tome and Principe,2006,181.25
Sao Tome and Principe,2007,177.08
Sao Tome and Principe,2008,178.02
Sao Tome and Principe,2009,180.54
Sao Tome and Principe,2010,173.3
Sao Tome and Principe,2011,202.65
Sao Tome and Principe,2012,198.72
Sao Tome and Principe,2013,222.3
Slovakia,1993,43.41
Slovakia,1994,46.76
Slovakia,1995,52.39
Slovakia,1996,74.35
Slovakia,1997,66.92
Slovakia,1998,78.36
Slovakia,1999,63.72
Slovakia,2000,65.95
Slovakia,2001,53.49
Slovakia,2002,56.66
Slovakia,2003,59.58
Slovakia,2004,51.2
Slovakia,2005,60.95
Slovakia,2006,57.68
Slovakia,2007,62.85
Slovakia,2008,65.79
Slovakia,2009,67.8
Slovakia,2010,63.73
Slovakia,2011,61.71
Slovakia,2012,52.51
Slovakia,2013,58.05
Sierra Leone,1961,35.44
Sierra Leone,1962,36.67
Sierra Leone,1963,36.77
Sierra Leone,1964,37.79
Sierra Leone,1965,38.38
Sierra Leone,1966,37.07
Sierra Leone,1967,37.14
Sierra Leone,1968,36.94
Sierra Leone,1969,37.12
Sierra Leone,1970,37.22
Sierra Leone,1971,36.48
Sierra Leone,1972,36.73
Sierra Leone,1973,36.27
Sierra Leone,1974,36.5
Sierra Leone,1975,35.95
Sierra Leone,1976,35.97
Sierra Leone,1977,35.69
Sierra Leone,1978,35.78
Sierra Leone,1979,35.76
Sierra Leone,1980,36.65
Sierra Leone,1981,37.06
Sierra Leone,1982,37.96
Sierra Leone,1983,37.91
Sierra Leone,1984,37.8
Sierra Leone,1985,37.64
Sierra Leone,1986,37.28
Sierra Leone,1987,36.66
Sierra Leone,1988,37.44
Sierra Leone,1989,38.47
Sierra Leone,1990,34.47
Sierra Leone,1991,34.91
Sierra Leone,1992,35.9
Sierra Leone,1993,35.38
Sierra Leone,1994,34.82
Sierra Leone,1995,34.59
Sierra Leone,1996,36.72
Sierra Leone,1997,37.78
Sierra Leone,1998,36.92
Sierra Leone,1999,36.64
Sierra Leone,2000,37.42
Sierra Leone,2001,37.4
Sierra Leone,2002,37.74
Sierra Leone,2003,37.08
Sierra Leone,2004,37.25
Sierra Leone,2005,37.5
Sierra Leone,2006,37.31
Sierra Leone,2007,37.34
Sierra Leone,2008,37.49
Sierra Leone,2009,37.68
Sierra Leone,2010,36.89
Sierra Leone,2011,38.11
Sierra Leone,2012,38.53
Sierra Leone,2013,37.92
Serbia,2006,99.96
Serbia,2007,108.43
Serbia,2008,116.42
Serbia,2009,123.37
Serbia,2010,64.58
Serbia,2011,87.39
Serbia,2012,61.45
Serbia,2013,109.85
South Africa,1961,25.82
South Africa,1962,24.07
South Africa,1963,26.35
South Africa,1964,26.4
South Africa,1965,23.89
South Africa,1966,22.01
South Africa,1967,27.9
South Africa,1968,28.69
South Africa,1969,30.7
South Africa,1970,34.15
South Africa,1971,32.55
South Africa,1972,38.22
South Africa,1973,33.64
South Africa,1974,33.76
South Africa,1975,29.87
South Africa,1976,30.67
South Africa,1977,27.01
South Africa,1978,27.49
South Africa,1979,28.8
South Africa,1980,28.53
South Africa,1981,30.82
South Africa,1982,30.34
South Africa,1983,29.2
South Africa,1984,29.04
South Africa,1985,33.06
South Africa,1986,33.88
South Africa,1987,37.13
South Africa,1988,40.37
South Africa,1989,39.57
South Africa,1990,39.41
South Africa,1991,36.77
South Africa,1992,34.78
South Africa,1993,37.17
South Africa,1994,32.79
South Africa,1995,32.79
